Input1,Input2,Input3,Input4,Input5,Input_Differential1,Input_Differential2,Input_Differential3,Input_Differential4,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output_Differential1,Output_Differential2,Output_Differential3,Output_Differential4,Output_Differential5,Output_Differential6,Output_Differential7,Output_Differential8,Output_Differential9,Output_Differential10
0.3660510277489968,0.383334766103965,0.4033106050665787,0.42496052339865265,0.44623716727672535,0.04640963665650183,0.06484382751364946,0.0809880388584806,0.08772487425073697,0.4640638502920591,0.4744476669215494,0.47277358755208887,0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.07824475039152709,0.046080265218567174,-0.014607958970231871,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335
0.383334766103965,0.4033106050665787,0.42496052339865265,0.44623716727672535,0.4640638502920591,0.06484382751364946,0.0809880388584806,0.08772487425073697,0.07824475039152709,0.4744476669215494,0.47277358755208887,0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.046080265218567174,-0.014607958970231871,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336
0.4033106050665787,0.42496052339865265,0.44623716727672535,0.4640638502920591,0.4744476669215494,0.0809880388584806,0.08772487425073697,0.07824475039152709,0.046080265218567174,0.47277358755208887,0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.014607958970231871,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706
0.42496052339865265,0.44623716727672535,0.4640638502920591,0.4744476669215494,0.47277358755208887,0.08772487425073697,0.07824475039152709,0.046080265218567174,-0.014607958970231871,0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159
0.44623716727672535,0.4640638502920591,0.4744476669215494,0.47277358755208887,0.455207065519847,0.07824475039152709,0.046080265218567174,-0.014607958970231871,-0.10548982767420664,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329
0.4640638502920591,0.4744476669215494,0.47277358755208887,0.455207065519847,0.4206961455453655,0.046080265218567174,-0.014607958970231871,-0.10548982767420664,-0.2165045713481992,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848
0.4744476669215494,0.47277358755208887,0.455207065519847,0.4206961455453655,0.37187637150083486,-0.014607958970231871,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383
0.47277358755208887,0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,-0.10548982767420664,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409
0.455207065519847,0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,-0.2165045713481992,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872
0.4206961455453655,0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,-0.3243897285056323,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686
0.37187637150083486,0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,-0.40686829250559015,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906
0.3135550658999082,0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,-0.4558935478840551,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823
0.2505169285620563,0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.47586354125500563,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253
0.18639290190347357,0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.47564518831855335,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237
0.12347466484478575,0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.46371750142547336,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883
0.0628978766339241,0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.44680060079110706,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968
0.004964550238217069,-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.4296592090068159,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468
-0.05056511490066362,-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.4149873532883329,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904
-0.10415375287873774,-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.4035013932173848,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403
-0.15620970332598838,-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3941730232192383,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121
-0.2068822760240161,-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.3849484648213409,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088
-0.25598370261111125,-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.3736387122560872,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298
-0.3030196772193994,-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.3583762125426686,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547
-0.34724591321029596,-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.33760157578144906,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455
-0.3876602252315432,-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.3094592371082823,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586
-0.4229018582281,-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.27117456635354253,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418
-0.45105127659863264,-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.21847013564934237,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506
-0.4694028061189863,-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.1456088697363883,-0.04693883320937968,0.07843574038600468,0.2193545738406904,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297
-0.47434699593243956,-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.04693883320937968,0.07843574038600468,0.2193545738406904,0.35015830937611403,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694
-0.46176877796730564,-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,0.07843574038600468,0.2193545738406904,0.35015830937611403,0.4418216840514121,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755
-0.42843763149440983,-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,0.2193545738406904,0.35015830937611403,0.4418216840514121,0.4790251012031088,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009
-0.37419293538506093,-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,0.35015830937611403,0.4418216840514121,0.4790251012031088,0.4654133255854298,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165
-0.30330359203138213,-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.4418216840514121,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628
-0.2233753512173271,-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.4790251012031088,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262
-0.14256595646488723,-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.4654133255854298,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187
-0.06736812100426648,-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.41531906143805547,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125
-0.0018991751765701226,0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.34420290058907455,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566
0.05180257627241347,0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.26422205583194586,0.18367220301401418,0.10778822357702506,0.03972782643165297,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353
0.09318853300877317,0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.18367220301401418,0.10778822357702506,0.03972782643165297,-0.018536413007199694,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213
0.12268060827900129,0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.10778822357702506,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012
0.1413013478601195,0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.03972782643165297,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871
0.1504341295013507,0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,-0.018536413007199694,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862
0.1517010003755368,0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,-0.06547017066352755,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034
0.14699547998570273,0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,-0.09938942328336009,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899
0.1384916092427282,0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,-0.11796536145516165,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706
0.12880570272874947,0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,-0.11807334866962628,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.2733884723799529,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706,-0.15990654402218096
0.12106761018383216,0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,-0.09633352696559262,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.2733884723799529,0.26041435726663575,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706,-0.15990654402218096,-0.1530655118768671
0.11880534076564242,0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,-0.05092921545509187,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.25277919798024584,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.2733884723799529,0.26041435726663575,0.25141052498224137,0.2119020453772213,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706,-0.15990654402218096,-0.1530655118768671,-0.13194921018177191
0.12545641285511988,0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.01551989081440125,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.28796879878018466,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.2733884723799529,0.26041435726663575,0.25141052498224137,0.24681811806331644,0.20688960923318012,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706,-0.15990654402218096,-0.1530655118768671,-0.13194921018177191,-0.10353720487768237
0.14345842175036316,0.173147314459974,0.21171900804010546,0.25277919798024584,0.28796879878018466,0.0936598792912566,0.16678428740111353,0.2119020453772213,0.20688960923318012,0.3107498518213532,0.31921073944538225,0.3156024197233698,0.30405353434351223,0.2887945271178236,0.2733884723799529,0.26041435726663575,0.25141052498224137,0.24681811806331644,0.24590189894894987,0.1473622285112871,0.05560876369016862,-0.035828785637535034,-0.10521478126985899,-0.14583073328619706,-0.15990654402218096,-0.1530655118768671,-0.13194921018177191,-0.10353720487768237,-0.07529100960392764
